,season,seasonNumber,series,episode,challengeType,outcomeType,challengeDescription,shopTime,shopBudget,prepTime,cookTime,productPlacement,advantage,lastChanceKitchenWinnerEnters,restaurantWarWinner,restaurantWarEliminated,didJudgesVisitWinningTeamFirst
605,Masters Season 4,4.0,US  Masters,8.0,Elimination,Individual,"300 people will descend on the Venetian Las Vegas for a ""flash mob"" white party. Create food for a picnic (each do three dishes)",30.0,750.0,15.0,240.0,Venetian Las Vegas,,,,,
606,Masters Season 4,4.0,US  Masters,9.0,Quickfire,Individual,"Each of your stations has a divider splitting your workstation into two. You will only be allowed to use the ingredients that are on your station. You will have a mystery teammate who you will be instructing to make the exact same dish as you. The mystery teammates were Ruth Reichl, James Oseland, and Francis Lam.",,,,20.0,,,,,,
607,Masters Season 4,4.0,US  Masters,9.0,Elimination,Individual,Guide culinary students to create a master dish; but the students will be the ones cooking. Draw knives to determine who you will be mentoring.,30.0,300.0,,150.0,,,,,,
608,Masters Season 4,4.0,US  Masters,10.0,Elimination,Individual,Four courses based on letters. First course: love letter. Second course: Apology letter. Third course: thank you letter. Fourth course: letter to self. Their chef de cusine gets to help them. 30 minutes to menu plan. Six hours to shop and prep.,,600.0,390.0,120.0,,,,,,
609,Masters Season 5,5.0,US  Masters,1.0,Battle of the Sous chefs,Individual,"Make a dish that embodied the type of cusine they make. Greg, Chris, Lara lowest (Richard David Lynn). Highs: Neal, Doug, Jennifer. Douglas' won immunity. Jason Drew Jorel. ",,,,45.0,,Immunity,,,,
610,Masters Season 5,5.0,US  Masters,1.0,Elimination,Individual,"Prepare a family-style meal for the Skyhawks parachute team. If you parachute, you get 2 hours cooking. If you don't, then you only get 1 hour cook time. You have to use the ingredients that your sous chef used in their competition. For the chefs whose sous chefs came in last, they did not get to use their chef knives in the cook.",,,,,Skyhakws parachute team,,,,,
611,Masters Season 5,5.0,US  Masters,2.0,Sudden Death Quickfire,Individual,Ingredients that were mise en placed by your sous chefs must be used in your dish. Ted wins Sang immunity during the Battle of the Sous chefs,,,,30.0,,,,,,
612,Masters Season 5,5.0,US  Masters,2.0,Elimination,Individual,"Choose a classic American dish and prepare it in an Asian spin on it, and share it at the Asian Night Market. 200 guests will be there.",45.0,,,120.0,626 Asian Night Market,,,,,
613,Masters Season 5,5.0,US  Masters,3.0,Quickfire,Individual,Array of proteins left over from the Battle of the Sous chefs. Make something spectacular out of their scraps. ,,,,30.0,,,,,,
614,Masters Season 5,5.0,US  Masters,3.0,Elimination,Individual,"Cook for the cast of Days of Our Lives. Create dishes that represent the cornerstones of soap operas: sex, greed, and murder. Randomly draw a script to determine competition. Lynn's sous chef won, and so she has immunity and gets to choose her team. Sang, Bryan, Franklin: their sous chefs were in the bottom of the Battle. They will have ""plot twists"" during prep and cook: loss of time. ",,300.0,,180.0,Days of Our Lives,,,,,
615,Masters Season 5,5.0,US  Masters,4.0,Quickfire,Individual,Create a curry and pair it with a Goose Island beer,,,,30.0,Goose Island Beer,,,,,
616,Masters Season 5,5.0,US  Masters,4.0,Elimination,Team,"Throwing a surprise engagement party for Curtis. Douglas' sous chef won battle of the sous chefs, so Douglas has immunity. Lynn, Bryan, Sang: sous chefs served least favorites. So they will be on one team. Douglas gets to choose his team: David, Sue. Franklin, Jennifer, Neal. Team has 30 minutes for shopping. Sang, Lynn, Bryan are only given 15 minutes to shop",30.0,,15.0,120.0,,,,,,
617,Masters Season 5,5.0,US  Masters,5.0,Elimination,Team,"Restaurant Wars. Sue, Sang, Douglas, David's sous chefs lost. Neal, Bryan, Jennifer, Lynn: sous chefs were the highest. That's how teams are divided. Neal's sous chef won, so he got immunity.  Neal's team also gets 2 hours with their four sous chefs. Jennifer as FOH. David as FOH. Judges eat at NBJL's first.",,"$4,000 team",45.0,,,,,Line cook,Line cook,Winning team served judges second
618,Masters Season 5,5.0,US  Masters,6.0,Quickfire,Individual,Draw a ticket at random to choose what romantic comedy you'll be inspired by.,,,,30.0,,,,,,
619,Masters Season 5,5.0,US  Masters,6.0,Elimination,Individual,"Battle of the Sous chefs - David's sous chef won, so David has Immunity. Sue, Neal, Jennifer: sous chefs had the least favorite dishes. Everyone but those three have their sous chefs for prep, and those three chefs also have to incorporate brussel sprouts. Put your own spin on getting kids to eat fruits and vegetables. It's a double elimination. David gets first pick of the ingredients to choose to highlight.",,,,120.0,Yo Gabba Gabba,,,,,
620,Masters Season 5,5.0,US  Masters,7.0,Quickfire,Individual,Do a take on nachos,,,,30.0,,Immunity,Jennifer Jasinski,,,
621,Masters Season 5,5.0,US  Masters,7.0,Elimination,Team,Hot and cold seafood challenge in teams. You won't know the protein ahead of time. Knife draw to determine order of picking the proteins.,30.0,250.0,,120.0,,,,,,
622,Masters Season 5,5.0,US  Masters,8.0,Quickfire,Individual,Highlight ketchup in a dish.,,,,20.0,,,,,,
623,Masters Season 5,5.0,US  Masters,8.0,Elimination,Individual,Create a two-item Mexican menu for 300 guests at a Lucha Vavoom show. They'll be working with their sous chefs. The boss's of the sous chefs that lost have to switch sous chefs for the elimination challenge. ,,,60.0,180.0,Lucha Vavoom,,,,,
624,Masters Season 5,5.0,US  Masters,9.0,Quickfire,Individual,Elevate a burger.,,,,30.0,,,,,,
625,Masters Season 5,5.0,US  Masters,9.0,Elimination,Individual,Create a tribute dinner for teachers and administrators from LA Unified School District. Create a dish in honor of one teacher.,,200.0,,180.0,,,,,,
626,Masters Season 5,5.0,US  Masters,10.0,Elimination,Individual,Courses of your career: 1 - something old (inspired you to cook. 2 - something new (defines who you are today). 3 - something borrowed (inspired by your biggest influence). 4 - something sous (dish chosen by sous chef),,350.0,420.0,,,,,,,
627,Masters Season 5,5.0,US  Masters,2.0,Battle of the Sous chefs,Individual,"the Mise en Place race. The sous chefs must prepare pomegranate, celery root, squid, and 3 cuts of lamb.",,,,,,Immunity,,,,
628,Masters Season 5,5.0,US  Masters,3.0,Battle of the Sous chefs,Individual,The sous chefs must create a dish that highlights sausage in 45 minutes.,,,,45.0,,Immunity,,,,
629,Masters Season 5,5.0,US  Masters,4.0,Battle of the Sous chefs,Individual,The sous chefs must create a dish using ingredients selected by their Top Chef Master in 45 minutes. No pantry ingredients may be used.,,,,45.0,,Immunity,,,,
630,Masters Season 5,5.0,US  Masters,5.0,Battle of the Sous chefs,Individual,The sous chefs must create a dish judged against a competitor using an identical basket of ingredients in 30 minutes.,,,,30.0,,Immunity,,,,
631,Masters Season 5,5.0,US  Masters,6.0,Battle of the Sous chefs,Individual,The sous chefs must create a dish that highlights the onion in 45 minutes.,,,,45.0,,Immunity,,,,
632,Masters Season 5,5.0,US  Masters,8.0,Battle of the Sous chefs,Individual,The sous chefs must create a dish in 30 minutes that highlights a mistake they made working in their Top Chef Master's kitchen and how they learned from it. The winner's boss gets to determine what the quickfire will be.,,,,30.0,,Immunity,,,,
633,Masters Season 5,5.0,US  Masters,9.0,Battle of the Sous chefs,Individual,The sous chefs must create a dish in 30 minutes that has been conceived by their Top Chef Master.,,,,30.0,,Immunity and guaranteed spot in the finale,,,,
634,Masters Season 5,5.0,US  Masters,10.0,Battle of the Sous chefs,Individual,The sous chefs must create a dessert to be served in their Top Chef Master's Finale meal based on their first day with their Top Chef Master. ,,,,,,,,,,
635,World All Stars,20.0,US,11.0,Quickfire,Individual,Feature a steamed element. The only water you use for the challenge must fit into one pot across all of you. ,,,,30.0,Finish,,,,,
636,World All Stars,20.0,US,11.0,Elimination,Team,"Battle of the Wellingtons: three Wellington dishes. One with seafood, one with meat, and one that is a desert. Diners' votes are taken into consideration. Draw knives for teams: Sara & Ali, Buddha & Gabri, Tom & Ali.",30.0,,,180.0,Tobacco Dock,,,,,
637,World All Stars,20.0,US,12.0,Quickfire,Individual,"Create a dessert that incorporates jelly and a mold. The structure is to cook for 30 minutes, break so that the jellies can set for an hour, then they will have another 15 minutes to finish the cook.",,,30.0,15.0,,Advantage in Elimination challenge: additional 30 minutes,Sara B.,,,
638,World All Stars,20.0,US,12.0,Elimination,Individual,Create a trompe l'oeil dish,,300.0,,180.0,Hatfield House,,,,,
639,World All Stars,20.0,US,13.0,Quickfire,Individual,Wall Challenge: you will only have access to a small pantry. A mystery guest will work on the other side of a partition. You will coach your teammate to make the exact same dish without being able to see each other.,,,,30.0,Delta Airlines,,,,,
640,World All Stars,20.0,US,13.0,Elimination,Individual,Create a dish featuring button mushrooms. You will cook on a boat owned by Alain Ducasse.,,400 Euros,,180.0,MasterCard,,,,,
641,World All Stars,20.0,US,14.0,Elimination,Individual,Four course progressive meal in the chef's own style. Draw knives to determine order in which to choose sous chef. ,240.0,2000 Euros,240.0,150.0,MasterCard,,,,,
642,Wisconsin,21.0,US,1.0,Elimination,Individual,"Draw knives to go through a challenge of the judge's choosing. Kristen's group will make a soup. Gail's group will make stuffed pasta. Tom's group will roast a whole chicken. One person from each group will be at the top, and one person from each group will be on the bottom. Amanda, Dan, Manny, Charly, and Laura will make soup. Val, Danny, Kaleena, Kenny, and Savannah will cook chicken. Kevin, Alisha, Rasika, David and Michelle will make stuffed pasta. The bottom three will then make a great plate of food in 20 minutes, using the ingredients that were left over from everyone's cook. ",30.0,200.0,0.0,120.0,Lupi & Iris,Immunity,,,,
643,Wisconsin,21.0,US,2.0,Quickfire,Individual,Create a dish incorporating hops,,,,30.0,Wells Fargo,,,,,
644,Wisconsin,21.0,US,2.0,Elimination,Team,"Feature salty bar snacks in an elevated fine dining dish. You must create a 7 course progressive meal, featuing popcorn, pickles, pretzels, mixed nuts, potato chips, olives, toasted corn kernels. Draw knives to determine team. Savannah, Alisha, Michelle, Dan, Manny, Kenny, Resika. Laura, Kevin, Danny, Valentine, Amanda, Charly, Kaleena.",30.0,500.0,90.0,,Miller Highlife,Immunity,,,,
645,Wisconsin,21.0,US,3.0,Quickfire,Individual,"Pair Door County cherries with unexpected ingredients. Choose a door at random to determine ingredient. Rasika, as winner of Elimination challenge, chooses door first.",,,,30.0,,,,,,
646,Wisconsin,21.0,US,3.0,Elimination,Individual,"Create one dish featuring one cheese, to feed 100 guests at the Top Chef Cheese Festival. Draw knives to determine their cheese. Crowd favorite will be the winner, and will receive immunity for next round. The judges will choose the least favorite, and the person who is eliminated.",,250.0,120.0,60.0,"Uplands Cheese, Sartori Cheese",Immunity,,,,
647,Wisconsin,21.0,US,4.0,Elimination,Team,"Go to Madison, along the Frank Lloyd Wright Trail. Create two dishes inspired by the creations of Frank Lloyd Wright and the concept of duality. You will create dishes in pairs; you get to choose who you are paired with. Kaleena + Alisha, Rasika & Danny, Manny + Kevin, Savannah + Laura, Amanda + Dan, Michelle + Charly. Michelle's immunity applies to Charly.",30.0,400.0,,180.0,BMW,Immunity,,,,
648,Wisconsin,21.0,US,5.0,Quickfire,Individual,"Shop for your ingredients at Dane County Farmers' Market before you know the challenge. Randomly grab a recipe from 10 different sauce recipes. You'll have a limited pantry, and using that, you'll do your take on Chef Gulley's sauce, and pair it with your ingredients from the Farmers' Market.",20.0,100.0,,30.0,,,,,,
